id,user_id,admin_id,category,description,ip_address,browser,type,created_at,updated_at
1491,,2,"Export Csv","User has export wallet statement",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",admin,2022-09-28T07:43:53.000000Z,2022-09-28T07:43:53.000000Z
1490,,2,"Export Csv","User has export wallet statement",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",admin,2022-09-28T07:41:43.000000Z,2022-09-28T07:41:43.000000Z
1489,,2,"Export Csv","User has export wallet statement",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",admin,2022-09-28T07:39:44.000000Z,2022-09-28T07:39:44.000000Z
1488,,2,"Export Csv","User has export wallet statement",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",admin,2022-09-28T07:07:54.000000Z,2022-09-28T07:07:54.000000Z
1487,,2,"Export Csv","User has export wallet statement",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",admin,2022-09-28T07:00:51.000000Z,2022-09-28T07:00:51.000000Z
1486,,2,"Export Csv","Admin has export invoices",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",admin,2022-09-28T06:54:23.000000Z,2022-09-28T06:54:23.000000Z
1485,,2,"Export Csv","Admin has export invoices",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",admin,2022-09-28T06:44:11.000000Z,2022-09-28T06:44:11.000000Z
1484,,2,"Export Csv","Admin has export invoices",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",admin,2022-09-28T06:37:36.000000Z,2022-09-28T06:37:36.000000Z
1483,101,,"Add Proposal","Writer added a proposal on Voluptate enim sint project",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",user,2022-09-28T06:23:51.000000Z,2022-09-28T06:23:51.000000Z
1482,90,,"Project Posted","Client posted a new project Voluptate enim sint project",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",user,2022-09-28T06:23:19.000000Z,2022-09-28T06:23:19.000000Z
1481,90,,"Export Csv","User has export wallet statement",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",user,2022-09-28T05:39:15.000000Z,2022-09-28T05:39:15.000000Z
1480,90,,"Export Csv","User has export wallet statement",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",user,2022-09-28T05:33:16.000000Z,2022-09-28T05:33:16.000000Z
1479,,2,Signin,"Admin has login",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",admin,2022-09-28T05:08:30.000000Z,2022-09-28T05:08:30.000000Z
1478,,2,Signin,"Admin has login",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",admin,2022-09-28T05:07:50.000000Z,2022-09-28T05:07:50.000000Z
1477,115,,"Add Proposal","Writer added a proposal on Aute voluptatum sint project",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",user,2022-09-27T11:28:11.000000Z,2022-09-27T11:28:11.000000Z
1476,90,,"Project Edit","User edit Aute voluptatum sint project",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",user,2022-09-27T11:21:44.000000Z,2022-09-27T11:21:44.000000Z
1475,90,,"Project Posted","Client posted a new project Aute voluptatum sint project",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",user,2022-09-27T11:20:44.000000Z,2022-09-27T11:20:44.000000Z
1474,115,,"Update Profile","Writer updated profile",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",user,2022-09-27T11:13:02.000000Z,2022-09-27T11:13:02.000000Z
1473,115,,Signup,"User Signup",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",user,2022-09-27T11:03:38.000000Z,2022-09-27T11:03:38.000000Z
1472,115,,Signin,"User Signin",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",user,2022-09-27T11:03:37.000000Z,2022-09-27T11:03:37.000000Z
1471,101,,Logout,"User logout",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",user,2022-09-27T11:02:30.000000Z,2022-09-27T11:02:30.000000Z
1470,,2,Signin,"Admin has login",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",admin,2022-09-27T10:48:21.000000Z,2022-09-27T10:48:21.000000Z
1469,,2,Signin,"Admin has login",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",admin,2022-09-27T10:48:19.000000Z,2022-09-27T10:48:19.000000Z
1468,101,,"Edit Proposal","User Edit  proposal",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",user,2022-09-26T09:46:14.000000Z,2022-09-26T09:46:14.000000Z
1467,101,,"Edit Proposal","User Edit  proposal",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",user,2022-09-26T09:43:38.000000Z,2022-09-26T09:43:38.000000Z
1466,101,,"Add Proposal","Writer added a proposal on Elit numquam quod p project",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",user,2022-09-26T09:42:23.000000Z,2022-09-26T09:42:23.000000Z
1465,90,,"Project Posted","Client posted a new project Elit numquam quod p project",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",user,2022-09-26T09:13:37.000000Z,2022-09-26T09:13:37.000000Z
1464,101,,"Add Proposal","Writer added a proposal on Nobis accusantium do project",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",user,2022-09-26T07:02:54.000000Z,2022-09-26T07:02:54.000000Z
1463,,2,Signin,"Admin has login",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",admin,2022-09-26T06:46:48.000000Z,2022-09-26T06:46:48.000000Z
1462,101,,"Export Csv","User has export Transactions statement",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",user,2022-09-26T05:19:42.000000Z,2022-09-26T05:19:42.000000Z
1461,,2,Signin,"Admin has login",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",admin,2022-09-26T04:54:50.000000Z,2022-09-26T04:54:50.000000Z
1460,,2,Signin,"Admin has login",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",admin,2022-09-26T04:44:14.000000Z,2022-09-26T04:44:14.000000Z
1459,,2,Signin,"Admin has login",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",admin,2022-09-26T04:43:16.000000Z,2022-09-26T04:43:16.000000Z
1458,,2,Signin,"Admin has login",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",admin,2022-09-23T13:11:33.000000Z,2022-09-23T13:11:33.000000Z
1457,,2,Signin,"Admin has login",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",admin,2022-09-23T08:53:09.000000Z,2022-09-23T08:53:09.000000Z
1456,,2,Signin,"Admin has login",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",admin,2022-09-23T05:06:25.000000Z,2022-09-23T05:06:25.000000Z
1455,,2,Signin,"Admin has login",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",admin,2022-09-23T05:06:16.000000Z,2022-09-23T05:06:16.000000Z
1454,90,,"Contact Admin","Client contacted to admin",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",user,2022-09-22T13:56:16.000000Z,2022-09-22T13:56:16.000000Z
1453,90,,"Contact Admin","Client contacted to admin",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",user,2022-09-22T13:51:42.000000Z,2022-09-22T13:51:42.000000Z
1452,,2,Signin,"Admin has login",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",admin,2022-09-22T13:09:12.000000Z,2022-09-22T13:09:12.000000Z
1451,,2,Signin,"Admin has login",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",admin,2022-09-22T08:52:02.000000Z,2022-09-22T08:52:02.000000Z
1450,,2,Signin,"Admin has login",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",admin,2022-09-22T08:50:29.000000Z,2022-09-22T08:50:29.000000Z
1449,,2,Signin,"Admin has login",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",admin,2022-09-21T11:38:59.000000Z,2022-09-21T11:38:59.000000Z
1448,,2,Signin,"Admin has login",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",admin,2022-09-21T08:33:32.000000Z,2022-09-21T08:33:32.000000Z
1447,,2,Signin,"Admin has login",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",admin,2022-09-21T08:33:06.000000Z,2022-09-21T08:33:06.000000Z
1446,,2,Signin,"Admin has login",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",admin,2022-09-20T14:23:31.000000Z,2022-09-20T14:23:31.000000Z
1445,,2,Signin,"Admin has login",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",admin,2022-09-20T11:18:35.000000Z,2022-09-20T11:18:35.000000Z
1444,,2,Signin,"Admin has login",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",admin,2022-09-20T11:15:00.000000Z,2022-09-20T11:15:00.000000Z
1443,,2,Industry,"Admin has added industry",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",admin,2022-09-19T17:02:39.000000Z,2022-09-19T17:02:39.000000Z
1442,,2,Industry,"Admin has added industry",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",admin,2022-09-19T16:52:45.000000Z,2022-09-19T16:52:45.000000Z
1441,101,,"Additional Deposit Request","writer sent additional deposit request to client",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",user,2022-09-19T14:12:41.000000Z,2022-09-19T14:12:41.000000Z
1440,90,,"Additional Deposits","writer has declined additional deposits",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",user,2022-09-19T14:12:28.000000Z,2022-09-19T14:12:28.000000Z
1439,101,,"Additional Deposit Request","writer sent additional deposit request to client",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",user,2022-09-19T14:12:00.000000Z,2022-09-19T14:12:00.000000Z
1438,90,,"Additional Deposits","writer has declined additional deposits",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",user,2022-09-19T14:08:14.000000Z,2022-09-19T14:08:14.000000Z
1437,101,,"Additional Deposit Request","writer sent additional deposit request to client",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",user,2022-09-19T14:07:38.000000Z,2022-09-19T14:07:38.000000Z
1436,,2,Signin,"Admin has login",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",admin,2022-09-19T14:06:42.000000Z,2022-09-19T14:06:42.000000Z
1435,90,,"Additional Deposits","writer has declined additional deposits",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",user,2022-09-19T14:05:37.000000Z,2022-09-19T14:05:37.000000Z
1434,114,,Signin,"User Signin",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",user,2022-09-19T09:11:59.000000Z,2022-09-19T09:11:59.000000Z
1433,90,,Logout,"User logout",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",user,2022-09-19T09:11:44.000000Z,2022-09-19T09:11:44.000000Z
1432,90,,Logout,"User logout",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",user,2022-09-19T09:03:32.000000Z,2022-09-19T09:03:32.000000Z
1431,,2,Specialty,"Admin has updated writer profile",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",admin,2022-09-19T08:42:56.000000Z,2022-09-19T08:42:56.000000Z
1430,,2,Signin,"Admin has login",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",admin,2022-09-19T08:42:28.000000Z,2022-09-19T08:42:28.000000Z
1429,,2,Signin,"Admin has login",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",admin,2022-09-19T08:41:10.000000Z,2022-09-19T08:41:10.000000Z
1428,,2,Signin,"Admin has login",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",admin,2022-09-19T08:41:08.000000Z,2022-09-19T08:41:08.000000Z
1427,101,,"Update Profile","Writer updated profile",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",user,2022-09-17T13:58:34.000000Z,2022-09-17T13:58:34.000000Z
1426,101,,Logout,"User logout",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",user,2022-09-17T12:55:38.000000Z,2022-09-17T12:55:38.000000Z
1425,101,,"Experience Updated","Writer has updated our experience details.",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",user,2022-09-17T09:57:12.000000Z,2022-09-17T09:57:12.000000Z
1424,101,,"Experience Updated","Writer has updated our experience details.",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",user,2022-09-17T09:55:09.000000Z,2022-09-17T09:55:09.000000Z
1423,101,,"Experience Updated","Writer has updated our experience details.",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",user,2022-09-17T09:51:46.000000Z,2022-09-17T09:51:46.000000Z
1422,101,,"Experience Updated","Writer has updated our experience details.",127.0.0.1,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:104.0) Gecko/20100101 Firefox/104.0",user,2022-09-17T09:49:56.000000Z,2022-09-17T09:49:56.000000Z
1421,101,,"Experience Updated","Writer has updated our experience details.",127.0.0.1,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:104.0) Gecko/20100101 Firefox/104.0",user,2022-09-17T09:49:02.000000Z,2022-09-17T09:49:02.000000Z
1420,101,,"Experience Updated","Writer has updated our experience details.",127.0.0.1,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:104.0) Gecko/20100101 Firefox/104.0",user,2022-09-17T09:48:17.000000Z,2022-09-17T09:48:17.000000Z
1419,101,,Signin,"User Signin",127.0.0.1,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:104.0) Gecko/20100101 Firefox/104.0",user,2022-09-17T09:43:33.000000Z,2022-09-17T09:43:33.000000Z
1418,,2,Signin,"Admin has login",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",admin,2022-09-17T08:50:09.000000Z,2022-09-17T08:50:09.000000Z
1417,,2,Signin,"Admin has login",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",admin,2022-09-17T08:49:48.000000Z,2022-09-17T08:49:48.000000Z
1416,101,,"Experience Updated","Writer has updated our experience details.",127.0.0.1,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:104.0) Gecko/20100101 Firefox/104.0",user,2022-09-16T17:33:33.000000Z,2022-09-16T17:33:33.000000Z
1415,101,,Signin,"User Signin",127.0.0.1,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:104.0) Gecko/20100101 Firefox/104.0",user,2022-09-16T17:33:12.000000Z,2022-09-16T17:33:12.000000Z
1414,,2,Signin,"Admin has login",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",admin,2022-09-16T10:52:18.000000Z,2022-09-16T10:52:18.000000Z
1413,,2,Signin,"Admin has login",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",admin,2022-09-16T08:39:31.000000Z,2022-09-16T08:39:31.000000Z
1412,,2,Signin,"Admin has login",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",admin,2022-09-16T08:39:02.000000Z,2022-09-16T08:39:02.000000Z
1411,101,,"Experience Added","Writer has added our experience details.",127.0.0.1,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:104.0) Gecko/20100101 Firefox/104.0",user,2022-09-15T15:09:12.000000Z,2022-09-15T15:09:12.000000Z
1410,101,,"Experience Added","Writer has added our experience details.",127.0.0.1,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:104.0) Gecko/20100101 Firefox/104.0",user,2022-09-15T15:04:46.000000Z,2022-09-15T15:04:46.000000Z
1409,101,,"Experience Added","Writer has added our experience details.",127.0.0.1,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:104.0) Gecko/20100101 Firefox/104.0",user,2022-09-15T14:57:17.000000Z,2022-09-15T14:57:17.000000Z
1408,101,,"Experience Added","Writer has added our experience details.",127.0.0.1,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:104.0) Gecko/20100101 Firefox/104.0",user,2022-09-15T14:55:43.000000Z,2022-09-15T14:55:43.000000Z
1407,101,,"Experience Added","Writer has added our experience details.",127.0.0.1,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:104.0) Gecko/20100101 Firefox/104.0",user,2022-09-15T14:51:37.000000Z,2022-09-15T14:51:37.000000Z
1406,,2,Signin,"Admin has login",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",admin,2022-09-15T09:27:00.000000Z,2022-09-15T09:27:00.000000Z
1405,101,,Signin,"User Signin",127.0.0.1,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:104.0) Gecko/20100101 Firefox/104.0",user,2022-09-15T08:50:05.000000Z,2022-09-15T08:50:05.000000Z
1404,,2,Signin,"Admin has login",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",admin,2022-09-15T08:40:33.000000Z,2022-09-15T08:40:33.000000Z
1403,,2,Signin,"Admin has login",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",admin,2022-09-15T08:40:27.000000Z,2022-09-15T08:40:27.000000Z
1402,90,,Logout,"User logout",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",user,2022-09-14T14:47:59.000000Z,2022-09-14T14:47:59.000000Z
1401,,2,Signin,"Admin has login",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",admin,2022-09-14T11:29:06.000000Z,2022-09-14T11:29:06.000000Z
1400,,2,Signin,"Admin has login",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",admin,2022-09-14T08:57:22.000000Z,2022-09-14T08:57:22.000000Z
1399,,2,Signin,"Admin has login",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",admin,2022-09-14T08:57:18.000000Z,2022-09-14T08:57:18.000000Z
1398,,2,Signin,"Admin has login",127.0.0.1,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:104.0) Gecko/20100101 Firefox/104.0",admin,2022-09-13T10:10:49.000000Z,2022-09-13T10:10:49.000000Z
1397,101,,Signin,"User Signin",127.0.0.1,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:104.0) Gecko/20100101 Firefox/104.0",user,2022-09-13T09:58:29.000000Z,2022-09-13T09:58:29.000000Z
1396,,2,Signin,"Admin has login",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",admin,2022-09-13T08:44:18.000000Z,2022-09-13T08:44:18.000000Z
1395,,2,Signin,"Admin has login",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",admin,2022-09-13T08:44:15.000000Z,2022-09-13T08:44:15.000000Z
1394,,2,Signin,"Admin has login",127.0.0.1,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:104.0) Gecko/20100101 Firefox/104.0",admin,2022-09-12T14:40:18.000000Z,2022-09-12T14:40:18.000000Z
1393,101,,Signin,"User Signin",127.0.0.1,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:104.0) Gecko/20100101 Firefox/104.0",user,2022-09-12T11:42:55.000000Z,2022-09-12T11:42:55.000000Z
1392,101,,"Additional Deposit Request","writer sent additional deposit request to client",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",user,2022-09-12T09:51:30.000000Z,2022-09-12T09:51:30.000000Z
1391,101,,Signin,"User Signin",127.0.0.1,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:104.0) Gecko/20100101 Firefox/104.0",user,2022-09-12T08:52:02.000000Z,2022-09-12T08:52:02.000000Z
1390,,2,Signin,"Admin has login",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",admin,2022-09-12T08:29:37.000000Z,2022-09-12T08:29:37.000000Z
1389,,2,Signin,"Admin has login",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",admin,2022-09-12T08:29:37.000000Z,2022-09-12T08:29:37.000000Z
1388,,2,Signin,"Admin has login",127.0.0.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",admin,2022-09-12T08:29:34.000000Z,2022-09-12T08:29:34.000000Z
